entry_time,exit_time,symbol,entry_price,exit_price,units,leverage,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,funding_cost_usdt,borrow_cost_usdt,net_pnl_usdt,gross_ret_pct,exit_reason,bars_held
2020-11-04 08:00:00,2020-11-06 12:00:00,BTCUSDT,13607.260229999998,15564.563825000001,2.2029416277283915,3.0,4311.825567527939,24.0,27.430260454022356,17.152489028276513,4.279375667009905,13.801798381329741,4242.314133025577,43.152777897597474,SIGNAL_EXIT,13
2020-11-06 12:00:00,2020-11-07 12:00:00,ETHUSDT,443.61169499999994,443.83217001241496,96.23903365567826,3.0,21.218302140045413,34.18155391926139,34.171183317838015,64.16721955026706,110.43840642608065,7.979239834143371,-165.55208135727798,0.1491000000000151,STOP_LOSS,7
2020-11-07 16:00:00,2020-11-07 16:00:00,ETHUSDT,448.10393999999997,425.08963337571424,94.16677283864296,3.0,-2167.1829839279894,33.78422892400392,32.023455153722324,60.13417968275208,0.0,0.0,-2232.9906680057156,-15.407791297897798,STOP_LOSS,1
2020-11-07 20:00:00,2020-11-09 08:00:00,ETHUSDT,431.25552,444.5776,82.32448618783353,3.0,1096.7333909532156,28.425051320790203,29.279697992496146,18.30896572817362,63.994301471528516,8.9505229947705,966.0838171736305,9.267415290127785,SIGNAL_EXIT,9
2020-11-09 08:00:00,2020-11-09 12:00:00,BTCUSDT,15310.921634999999,15794.498800000001,2.507936678498102,3.0,1212.7809089876348,30.743652482006908,31.68928228721141,19.815709284145257,3.9631393488931623,2.4112187079736325,1143.9736161615497,9.47514153350317,SIGNAL_EXIT,1
2020-11-09 12:00:00,2020-11-09 12:00:00,ETHUSDT,458.44911,437.204817585,91.23803787476542,3.0,-1938.2875559823635,33.48918916079464,31.911767764680114,59.92445123562719,0.0,0.0,-2003.6885129078382,-13.901843379083022,STOP_LOSS,1
2020-11-09 16:00:00,2020-11-09 20:00:00,ETHUSDT,437.92885499999994,446.326725,81.79808242035105,3.0,686.9296624153991,28.68033672981582,29.20693619036429,18.263466852403962,9.345465271719723,2.2220910366225106,617.4748331868767,5.752900205673867,SIGNAL_EXIT,1
2020-11-09 20:00:00,2020-11-10 12:00:00,NEARUSDT,0.8770383,0.8774741880351001,42954.433273325616,3.0,18.72332351834761,30.162276329464323,30.153125167215432,56.6220427526561,7.897602101633648,4.804990251203071,-54.29467033116887,0.14910000000002901,STOP_LOSS,5
2020-11-10 16:00:00,2020-11-11 08:00:00,NEARUSDT,0.90275115,0.90319981732155,41550.685847053464,3.0,18.642434927563908,30.031969120669523,30.022857493315044,56.377423935867895,7.908342037269687,4.811524549255266,-54.13225827294562,0.1491000000000075,STOP_LOSS,5
2020-11-11 12:00:00,2020-11-12 04:00:00,ETHUSDT,460.22999999999996,457.65106000000003,81.14999581582524,3.0,-209.2809702092588,29.902051700814454,29.71070528328639,18.578480042072265,22.318293756211503,4.573529583942407,-295.7855505335136,-1.6810768528778646,SIGNAL_EXIT,4
